transcript_id	length	gene_name	counts
ENST00000353689.8	834	CCNB1IP1	602.4
ENST00000278849.4	2745	INCENP	602.2
ENST00000256015.4	516	BTG1	602
ENST00000476287.3	2733	FAM120B	602
ENST00000621441.4	2127	EXOC5	602
ENST00000355235.7	3702	TBC1D9B	602
ENST00000284202.8	963	IMPACT	601.5
ENST00000257909.7	2337	TROAP	601.4
ENST00000390667.9	1860	BORA	601.2
ENST00000374423.7	7065	ZDBF2	601
ENST00000242827.10	621	EBPL	600.5
ENST00000355849.9	1041	KHDRBS3	600
ENST00000464506.1	606	RAB9A	599.9
ENST00000262887.9	1902	XRCC1	599.4
ENST00000222969.9	435	BUD31	599
ENST00000313835.13	1368	GPR89A	598.9
ENST00000383678.6	855	GTPBP8	598.5
ENST00000282074.6	675	SPC25	598.2
ENST00000272444.7	1134	DUSP11	598
ENST00000324501.9	1404	PSEN1	598
ENST00000261667.7	1566	KPNA3	597.2
ENST00000263773.9	3054	FNBP4	596.8
ENST00000254584.6	1026	ARFIP2	596.7
ENST00000268607.9	378	MAP1LC3B	596.6
ENST00000249837.7	11133	VPS13C	596.3
ENST00000011619.5	2190	RANBP9	596.3
ENST00000271732.7	858	GOLPH3L	596
ENST00000223336.10	441	COA1	596
ENST00000503731.5	1047	TUSC3	595.9
ENST00000480945.5	1200	DDI2	595.9
ENST00000401878.7	3513	RBM33	595.5
ENST00000427177.5	1761	SEPT9	595
ENST00000261721.8	1449	BTBD1	595
ENST00000216951.6	1425	GSS	595
ENST00000253861.4	2925	EXOC4	595
ENST00000370509.4	663	CREG1	594.9
ENST00000356940.10	621	RAB18	594.7
ENST00000296679.8	1380	WDR41	594.7
ENST00000262519.12	5124	SETD1A	594.4
ENST00000361813.5	3051	SMG5	594
ENST00000369498.7	570	FUNDC2	593.8
ENST00000349431.10	780	UBE2J2	593.1
ENST00000389005.5	1863	NCBP3	593
ENST00000335647.9	1476	KATNA1	593
ENST00000378746.8	2100	KIF3A	593
ENST00000381989.3	5175	PARP4	592.6
ENST00000317968.8	1791	PDLIM5	592.6
ENST00000322652.9	2220	SUZ12	592.5
ENST00000272233.5	591	RHOB	592
ENST00000312397.9	2403	SART1	592
ENST00000263181.6	2697	KIF18A	592
ENST00000264926.6	1488	RAD18	592
ENST00000341893.7	2598	CEP97	591.5
ENST00000232165.7	2559	UBE3A	591
ENST00000265734.8	981	CDK6	591
ENST00000357997.9	2817	ANKLE2	591
ENST00000263119.9	6663	CABIN1	590.4
ENST00000476238.6	771	RNASET2	590
ENST00000317502.10	1005	MTG1	590
ENST00000242783.10	2829	PKN1	589.9
ENST00000554684.5	2463	PPP4R3A	588.9
ENST00000313334.12	477	BTF3L4	588.7
ENST00000219837.11	1377	KNOP1	588.3
ENST00000524958.5	372	C11orf98	588
ENST00000369452.8	1749	SHOC2	587.9
ENST00000331768.9	1785	SETD3	587.6
ENST00000288071.10	1440	DDX19B	587.6
ENST00000341376.10	1044	NFYA	587
ENST00000251775.8	1353	SNX4	587
ENST00000278616.8	9171	ATM	587
ENST00000429586.6	2130	ABCF3	587
ENST00000255764.3	408	MED10	586.8
ENST00000369795.7	2514	STRIP1	586.7
ENST00000285398.6	2349	ERCC3	586.6
ENST00000373156.5	585	AK1	586
ENST00000369592.1	717	SMNDC1	586
ENST00000262482.10	1053	RNF167	586
ENST00000218388.8	624	TIMP1	586
ENST00000221138.8	930	PPP2CB	585.3
ENST00000266517.8	1359	ETNK1	585.1
ENST00000261733.6	1554	ALDH2	585
ENST00000406246.7	1656	RELA	584.9
ENST00000264065.11	2382	DNAJC10	584.8
ENST00000292616.9	1944	LRWD1	584.7
ENST00000204517.10	1017	TFAP4	584.4
ENST00000438419.6	1257	TRAPPC13	584.2
ENST00000379568.3	1179	PAK1IP1	584
ENST00000369535.4	570	NRAS	584
ENST00000398868.7	1626	ATL3	583.7
ENST00000262055.8	1083	LETMD1	583.5
ENST00000345496.6	498	UBE2G2	583.3
ENST00000257915.9	1509	TFCP2	583
ENST00000216442.11	744	ATP6V1D	582.8
ENST00000356321.4	2076	ZNF770	582.7
ENST00000368875.6	2487	PI4KB	582.4
ENST00000278426.7	1680	SLC43A1	582.2
ENST00000322349.12	4236	EEA1	582
ENST00000352480.9	1239	ASS1	582
ENST00000376980.7	1665	DNAJC1	581.9
ENST00000274849.2	819	ABT1	581
ENST00000392456.3	1449	CCDC50	580.7
ENST00000300835.8	1758	PRR14	580.6
ENST00000326793.10	2337	ACAP2	580.1
ENST00000370397.7	2238	CHUK	580
ENST00000311895.7	2751	ERCC4	579.9
ENST00000282587.9	1386	SLC30A6	579.9
ENST00000407249.7	2388	CDK11B	579.8
ENST00000263805.8	5652	ZNF106	579.7
ENST00000372025.4	744	TMEM69	579.6
ENST00000370132.8	1449	DBT	579.5
ENST00000376649.7	1284	PUS1	579.4
ENST00000291386.3	585	SSU72	579.1
ENST00000371626.8	519	TXNDC12	579
ENST00000342203.7	1845	SSX2IP	579
ENST00000251900.8	2103	SCML2	579
ENST00000310301.8	2565	VPS41	579
ENST00000374994.8	1512	TGFBR1	579
ENST00000344949.9	2055	TBC1D23	578.3
ENST00000222307.8	531	KXD1	578.3
ENST00000328827.8	1023	PAWR	577.7
ENST00000272542.7	2040	SLC20A1	577.4
ENST00000358303.8	1509	ZC3HC1	577.4
ENST00000372133.7	591	MRPS18A	577.2
ENST00000338382.10	5406	FOCAD	577
ENST00000312962.10	2130	KRI1	577
ENST00000375528.8	3702	EHMT2	576.9
ENST00000311806.7	1584	OXSR1	576.6
ENST00000309318.7	444	PPP1R14B	576.4
ENST00000344824.10	855	TPM4	576.4
ENST00000376511.6	2823	PPP1R10	576.3
ENST00000265081.6	3414	MSH3	576.1
ENST00000361138.6	3306	SMC5	576
ENST00000404914.7	1182	ATG4B	575.9
ENST00000380113.7	585	ITPA	574.2
ENST00000225603.8	558	CBX1	574.2
ENST00000310164.2	1209	ZCCHC12	574
ENST00000222284.9	675	TMEM147	573.9
ENST00000009180.8	687	CD9	573.9
ENST00000358410.7	3183	DNA2	573.7
ENST00000307790.7	2274	ASCC2	573.5
ENST00000336949.6	552	MID1IP1	573.1
ENST00000245615.5	1419	MBOAT7	573
ENST00000371566.1	2586	ORC1	573
ENST00000249776.12	951	KNSTRN	573
ENST00000276585.8	564	MRPS28	572.8
ENST00000402038.7	2931	PARG	572.1
ENST00000389063.2	1263	DCP2	572
ENST00000309594.4	309	MRPL57	572
ENST00000259199.8	1188	CBWD2	572
ENST00000174653.3	1257	AP3M2	571.9
ENST00000265109.7	2943	RAI14	571.1
ENST00000299424.8	657	TAF10	570.9
ENST00000256474.2	642	VHL	570.8
ENST00000254654.7	1179	ILKAP	570
ENST00000302362.10	555	COPRS	570
ENST00000369329.7	1821	MAP3K7	570
ENST00000381638.6	8886	ZZEF1	570
ENST00000368276.8	663	PMF1-BGLAP	569.5
ENST00000340473.7	750	GTF2F2	569.5
ENST00000618156.4	618	PPP1R2	569.3
ENST00000281543.5	2010	GUF1	569.2
ENST00000389629.8	2133	RTF1	569.1
ENST00000344517.4	2217	ABCB10	569.1
ENST00000374789.7	4071	PARD3	569
ENST00000374255.6	1659	PTBP3	568.4
ENST00000380821.7	1236	SNAPC3	568.2
ENST00000346299.9	1932	MTMR2	568
ENST00000371442.3	1032	RNF113A	568
ENST00000541961.5	2214	DPP3	568
ENST00000372771.4	5745	RLF	567.8
ENST00000222673.5	3072	OGDH	567.8
ENST00000242810.10	1803	KLHL24	567
ENST00000327331.2	843	CDCA8	567
ENST00000253048.9	3912	ZC3H4	566.8
ENST00000536684.2	75	MTRNR2L8	566.5
ENST00000466681.1	705	MALSU1	566
ENST00000354420.6	1386	RNH1	566
ENST00000253693.6	2442	CAPN7	566
ENST00000186436.9	5652	TMEM131	565.8
ENST00000286031.10	2562	C1orf112	565.7
ENST00000234198.8	987	DLX2	565.6
ENST00000223369.2	597	YKT6	565.2
ENST00000568546.5	2427	TBL3	565
ENST00000261789.8	1821	TM9SF1	563.1
ENST00000340344.4	327	NDUFV3	563
ENST00000263579.4	1014	DCPS	563
ENST00000263196.11	1653	DGCR2	562.8
ENST00000366612.1	240	COA6	562.5
ENST00000309971.8	2097	GLE1	562.3
ENST00000337768.9	1245	SUPT7L	562
ENST00000378164.6	3600	TAF2	561.9
ENST00000281017.7	423	TMEM18	561.8
ENST00000314607.10	4647	ZMYM4	561.5
ENST00000314759.5	1239	SKA3	561.4
ENST00000388835.3	1293	KRT18	561.2
ENST00000337018.10	3249	SUGP2	561.1
ENST00000367166.4	1041	TFB1M	561
ENST00000275053.8	3732	MMS22L	561
ENST00000366645.1	2178	EXOC8	561
ENST00000260270.2	555	FDX1	560.5
ENST00000345122.7	4509	ARHGAP5	560.4
ENST00000361441.4	573	APOBEC3C	560.3
ENST00000372927.5	2271	CENPI	560
ENST00000454366.1	2220	GTSE1	560
ENST00000375749.7	1167	POFUT1	559.9
ENST00000337130.9	1527	UGP2	559.9
ENST00000442241.8	1458	NLE1	559.7
ENST00000349004.5	1128	NDRG3	559.6
ENST00000525815.5	1125	SLC35F2	559.2
ENST00000215980.9	543	CENPM	559.2
ENST00000356090.8	2190	NCDN	559
ENST00000285735.6	582	RHOC	558.1
ENST00000333449.8	660	TMEM179B	558.1
ENST00000355451.7	1086	NUDCD3	558
ENST00000373447.7	3270	TTI1	558
ENST00000373433.8	981	RPRD1B	558
ENST00000323468.9	1524	KDELC2	558
ENST00000314673.7	2841	SNX14	557
ENST00000262215.7	5550	ARFGEF1	557
ENST00000372458.7	840	ELOVL1	557
ENST00000261520.8	2949	ICE2	556.4
ENST00000316586.8	1281	STK25	556.3
ENST00000359858.8	3429	ZMYM1	556.3
ENST00000458705.6	2433	ZNF33A	556.2
ENST00000268482.7	3684	DHX38	556
ENST00000239231.6	1113	PANK3	556
ENST00000264193.2	1365	CPOX	556
ENST00000495273.5	4821	ROBO1	555.7
ENST00000373563.8	3900	GIGYF2	555.7
ENST00000345080.4	753	LIN28B	555.6
ENST00000281513.9	7116	NBAS	555.1
ENST00000318672.7	1686	SLC38A9	555
ENST00000426398.2	1596	PTBP2	554.7
ENST00000615331.4	2964	POM121C	554.6
ENST00000354650.7	1614	FYN	554.4
ENST00000292035.9	936	MED27	554.1
ENST00000311052.9	444	CARHSP1	554
ENST00000285093.14	1194	ACAA2	554
ENST00000521389.5	1260	RNF130	554
ENST00000346416.6	1764	CDK5RAP1	553
ENST00000355467.5	1704	ZNF512	552.9
ENST00000341189.8	1140	ARMCX3	552.8
ENST00000360807.8	2934	RRBP1	552.5
ENST00000467072.5	1161	TFDP2	552.3
ENST00000273047.8	648	RAB5A	552.1
ENST00000292733.11	2247	MED15	552.1
ENST00000221233.8	708	EXOSC5	552
ENST00000577809.5	1191	C17orf75	552
ENST00000502492.5	777	SNF8	552
ENST00000261600.10	1974	THOC1	552
ENST00000316963.7	693	LYPLA1	551.9
ENST00000325888.12	8178	FLNC	551.8
ENST00000359429.10	687	RPE	551.7
ENST00000360565.7	3939	SCAF1	551.7
ENST00000265107.8	1965	WDR70	551
ENST00000295066.3	300	DPY30	551
ENST00000368468.3	1962	MAN1A1	551
ENST00000341356.9	1470	CORO1B	551
ENST00000205636.3	552	CMTM6	551
ENST00000542838.5	2721	DDX11	550.8
ENST00000419445.5	1134	PGGT1B	550.7
ENST00000381736.7	1800	NUP58	550.4
ENST00000345425.6	1002	GIPC1	550.1
ENST00000309534.10	504	CGGBP1	550
ENST00000358679.3	918	SLAIN1	549.6
ENST00000602402.5	1515	DNAJC3	549
ENST00000272748.8	1287	KIAA1715	549
ENST00000381801.5	1866	MTMR6	548.9
ENST00000025008.9	4785	RB1CC1	548.8
ENST00000372457.8	807	MED8	548.2
ENST00000264254.10	720	PDCL3	548.1
ENST00000306193.7	714	CBR4	548.1
ENST00000219700.10	951	HMOX2	548
ENST00000369577.7	8172	ZNF292	547
ENST00000246535.3	1077	PDCD2L	547
ENST00000270176.9	2427	SCYL1	547
ENST00000262394.6	1266	WSB1	547
ENST00000340124.8	1572	GPT2	547
ENST00000347136.10	1659	GPR107	546.9
ENST00000415914.3	1188	THAP5	546.6
ENST00000308025.7	2463	DDX23	546.5
ENST00000258105.7	339	MRPL53	546.2
ENST00000304895.8	1956	GUSB	546.1
ENST00000349780.8	5682	CDK5RAP2	546
ENST00000328257.12	1161	PPME1	546
ENST00000285298.8	393	MRPS17	546
ENST00000226230.7	531	TMEM97	546
ENST00000239940.11	423	PFN2	545.6
ENST00000296015.8	2313	TTC14	545.4
ENST00000276569.7	849	ARMC1	545.1
ENST00000306917.4	1884	FEM1B	545.1
ENST00000448276.6	1596	SMARCD2	545
ENST00000329281.6	1203	BLZF1	544.9
ENST00000397124.5	981	MLST8	544.4
ENST00000327304.9	828	EXOSC3	544
ENST00000306875.8	1839	COG8	544
ENST00000356994.6	4968	SCRIB	543.6
ENST00000377524.7	1623	STAM	543
ENST00000372718.7	1290	SMAP2	543
ENST00000252445.7	252	ELOF1	543
ENST00000321612.6	3063	GLDC	542.9
ENST00000311337.10	870	GNPDA1	542.8
ENST00000306200.6	1008	STX18	542.7
ENST00000040877.1	4866	TARBP1	542
ENST00000373166.7	543	TRAPPC3	542
ENST00000344862.9	2106	PUS7L	542
ENST00000377967.8	4206	KDM6A	542
ENST00000225729.7	1095	DRG2	541.9
ENST00000266000.10	2223	DAXX	541.8
ENST00000200457.8	1431	TRIP6	541.8
ENST00000261296.6	1053	TGDS	541.3
ENST00000262507.10	957	COQ9	541.2
ENST00000260129.5	2562	TGS1	541
ENST00000249042.7	894	TST	541
ENST00000367651.3	813	CITED2	540.6
ENST00000240316.4	1731	COIL	540.1
ENST00000428202.6	1728	POC5	540
ENST00000450114.6	1941	WEE1	539.9
ENST00000352066.7	1569	NUP62	539.8
ENST00000263741.11	1047	SDF4	539.6
ENST00000443617.6	14586	HERC1	539
ENST00000355299.8	1047	GMPR2	539
ENST00000321027.7	2346	GCFC2	539
ENST00000358290.8	903	HSD17B11	539
ENST00000361007.6	3087	MYO1C	539
ENST00000325464.5	2634	MED16	539
ENST00000534898.8	1752	KIAA0391	539
ENST00000557565.1	1752	RP11-561B11.2	539
ENST00000370298.8	1782	MTF2	538.8
ENST00000492622.6	3597	FNDC3A	538.4
ENST00000406780.5	2736	BBX	538.2
ENST00000252542.8	2862	SAFB2	538.1
ENST00000327827.11	828	C16orf72	538
ENST00000357103.4	1161	ADIPOR2	537.2
ENST00000355765.10	2010	PRPF39	537.2
ENST00000584667.5	927	SAP30BP	537.1
ENST00000279242.6	501	MRPL49	537
ENST00000312938.4	3162	ZBTB11	536.7
ENST00000370801.7	2712	ZZZ3	536.3
ENST00000239243.6	804	MSX2	536.3
ENST00000319223.8	1287	LRRC42	536
ENST00000325875.7	1878	RMI1	535.9
ENST00000450253.6	654	EIF4E	535.7
ENST00000304593.13	876	MFF	535.6
ENST00000245157.9	2166	BBS2	535.5
ENST00000310454.10	2184	GPD2	535
ENST00000354882.9	570	TMEM205	535
ENST00000232888.6	1428	RRP9	534.9
ENST00000355209.8	615	POLR3H	534.6
ENST00000373542.8	3672	PHKA1	534.5
ENST00000299886.8	2943	COG1	534.1
ENST00000361582.7	3627	DZIP3	534.1
ENST00000261783.3	1065	ARG2	534
ENST00000321998.9	654	COQ7	533.8
ENST00000351829.8	978	AKR1A1	533
ENST00000245960.9	1743	CDC25B	533
ENST00000613296.4	12507	ALMS1	533
ENST00000260818.10	6732	DNAJC13	532.9
ENST00000551765.5	411	GATC	532
ENST00000304952.10	666	HES4	532
ENST00000219789.10	642	CDIPT	532
ENST00000326043.4	1212	MAF	531.5
ENST00000439174.6	1134	GNA13	531.2
ENST00000356352.6	3819	UPF2	531.1
ENST00000379440.8	762	PRNP	531
ENST00000229328.9	813	PRKAB1	531
ENST00000225927.6	2232	NAGLU	529
ENST00000369485.8	1794	RNGTT	528.9
ENST00000367815.8	912	ATP1B1	528.9
ENST00000391945.8	2283	ERCC2	528.5
ENST00000310864.10	1797	IQCB1	528.4
ENST00000438607.2	195	TMA7	528.2
ENST00000262093.9	1272	FECH	528.2
ENST00000330938.7	543	PTTG1IP	528
ENST00000326291.10	2274	PIBF1	528
ENST00000296873.11	1290	SEPT8	528
ENST00000229251.7	828	COPS7A	528
ENST00000263102.6	1425	CCDC6	528
ENST00000342480.6	1818	PODXL2	528
ENST00000230792.6	1389	NUDT12	528
ENST00000410053.7	2727	CWC22	527.9
ENST00000399820.7	4029	WDR19	527.3
ENST00000379661.7	1968	KATNB1	527.2
ENST00000393094.6	2343	CUL5	527
ENST00000399262.6	7623	JMJD1C	527
ENST00000310806.8	3399	MIS18BP1	527
ENST00000342988.7	1659	SMAD4	526
ENST00000340866.9	990	CRYZ	525.9
ENST00000331334.4	474	GLRX5	525.8
ENST00000238714.7	2211	PAPOLG	525.8
ENST00000324324.11	1803	MYEF2	525.8
ENST00000311956.8	1320	ARHGAP1	525.2
ENST00000383657.9	765	HACD2	525
ENST00000248958.4	666	SDF2L1	525
ENST00000265562.4	4911	PTPN23	525
ENST00000309784.8	1212	TRIM59	525
ENST00000337623.7	3615	EDRF1	525
ENST00000290429.10	1173	MCAT	524.8
ENST00000395340.5	3570	DIDO1	524.4
ENST00000394688.7	1956	BRD7	524.1
ENST00000418265.1	996	ISY1-RAB43	524.1
ENST00000373264.4	1119	CDK9	524
ENST00000373202.7	1707	SGPL1	524
ENST00000359930.8	2613	SULF2	524
ENST00000379095.4	876	NGRN	524
ENST00000194118.8	1548	KIAA0141	523.9
ENST00000256031.8	3681	ATP13A3	523.7
ENST00000263736.4	2988	SRBD1	523.3
ENST00000324439.9	786	RCHY1	523
ENST00000323570.7	882	ELMOD2	523
ENST00000358812.8	1389	MANEA	523
ENST00000324559.8	2742	ANO5	523
ENST00000393784.7	873	ERGIC1	522
ENST00000482587.5	396	TOR1AIP2	522
ENST00000006777.10	1095	RHBDD2	522
ENST00000373255.8	1119	H2AFY2	522
ENST00000320270.3	1098	RRS1	522
ENST00000242872.7	810	CENPK	521
ENST00000376663.7	981	BMI1	521
ENST00000257245.8	273	TIMM10	520.7
ENST00000270460.10	1731	EPN1	520.7
ENST00000436874.5	2340	VEZT	520.6
ENST00000276533.3	672	GINS4	520.6
ENST00000361428.2	6840	ZNF318	520
ENST00000290650.8	5250	UBR1	520
ENST00000247001.9	1938	SUGP1	519.3
ENST00000273968.4	345	PYURF	519.2
ENST00000397128.6	1680	PRKAA1	519.1
ENST00000287380.5	3201	TBC1D31	518.4
ENST00000393295.7	858	ISY1	518
ENST00000313601.10	1068	GNAI2	517.9
ENST00000269260.6	1230	ARRB2	517.7
ENST00000462683.5	711	YIPF6	517.5
ENST00000268712.7	7323	NCOR1	517.1
ENST00000307138.10	6252	RALGAPA1	517
ENST00000400521.6	1575	TXNRD2	517
ENST00000372431.7	1482	PLTP	517
ENST00000249750.8	1557	ALDH1A2	516
ENST00000473414.5	600	COMMD2	516
ENST00000321337.11	1725	SENP3	516
ENST00000264515.10	1617	RBBP5	516
ENST00000308982.11	1866	ACAD9	515.9
ENST00000591680.5	4509	GPATCH8	515.6
ENST00000337777.7	1890	PLS1	515.5
ENST00000262432.12	1137	METTL2B	515.1
ENST00000287859.10	1365	C1orf27	515
ENST00000296102.7	198	MRPL33	515
ENST00000449058.6	1479	TOM1	514.8
ENST00000296933.10	1590	FBXW11	514.5
ENST00000254770.2	1353	LANCL2	514
ENST00000265728.5	2025	DBF4	514
ENST00000446526.7	1158	PRPSAP1	514
ENST00000392539.3	1032	HOXD13	514
ENST00000506184.6	1422	GPBP1	513.8
ENST00000338154.10	3075	PHF8	513.6
ENST00000610704.4	2016	ZNF282	513.5
ENST00000301244.11	759	SPINT2	513.5
ENST00000262288.7	1359	SCPEP1	513.4
ENST00000299705.9	654	TMED3	513.3
ENST00000261353.8	366	YPEL5	513
ENST00000332065.9	1962	EXOC7	512.8
ENST00000352482.8	663	TPD52L2	512.7
ENST00000380358.8	6180	CHD3	512.6
ENST00000282412.8	1440	PPM1B	512.1
ENST00000267812.3	1320	MFAP1	512
ENST00000295119.8	981	NUP35	512
ENST00000216484.6	1689	SPTLC2	512
ENST00000366862.9	1107	FBXO28	512
ENST00000298492.5	1248	FAM175B	512
ENST00000316843.8	3195	LLGL1	512
ENST00000382891.9	4098	WHSC1	511.9
ENST00000313115.10	207	ATOX1	511.5
ENST00000000412.7	834	M6PR	511.4
ENST00000039989.8	3426	TTC17	511.2
ENST00000330062.7	1359	IDH2	511.1
ENST00000615383.4	3075	TUBGCP5	511
ENST00000325366.13	1329	C5orf22	511
ENST00000361478.1	1932	PJA1	511
ENST00000263966.7	2592	USP13	510.9
ENST00000558939.5	2319	TLE3	510.9
ENST00000618852.4	1497	WASF2	510.1
ENST00000477703.5	213	SMIM4	510.1
ENST00000258398.8	3600	TTLL4	510
ENST00000262374.9	1395	ALG1	510
ENST00000257694.12	2349	PNPLA8	509.7
ENST00000265857.7	984	GET4	509.5
ENST00000434748.2	3138	FBRSL1	509.5
ENST00000301030.8	7992	ANKRD11	509.4
ENST00000261716.7	3006	TAOK1	509.3
ENST00000371917.4	5358	ARFGEF2	509
ENST00000262304.8	12912	PKD1	509
ENST00000409379.7	4137	TONSL	508.9
ENST00000563197.5	735	INO80E	508.4
ENST00000425753.6	966	TSTA3	508.4
ENST00000407086.7	2742	BCAS3	508.3
ENST00000312547.6	669	CHMP2A	508.2
ENST00000429985.1	114	OST4	508
ENST00000240651.13	1503	PYROXD1	508
ENST00000237281.4	2238	FBXO30	508
ENST00000268042.6	1257	ARRDC4	508
ENST00000397977.7	2133	INTS10	508
ENST00000272438.8	591	TEX261	508
ENST00000358664.8	483	MAX	508
ENST00000307741.10	2070	THOP1	508
ENST00000378000.5	1050	PTER	508
ENST00000301011.9	2862	ZC3H18	507.9
ENST00000216160.10	1515	TAB1	507.9
ENST00000339507.9	2079	PRMT7	507.9
ENST00000379391.7	1116	NEMP1	507.9
ENST00000399451.6	3162	ANKRD28	507.8
ENST00000623385.3	1512	TRIM39-RPP21	507.4
ENST00000261681.8	2028	MPP5	507.2
ENST00000389879.9	1743	CCNK	507
ENST00000219479.6	564	NME4	506.7
ENST00000312515.6	618	DRAP1	506.6
ENST00000263383.7	1899	ILVBL	506.6
ENST00000357519.8	1074	FIBP	506.4
ENST00000329967.10	528	SIVA1	506
ENST00000405938.5	2514	TFIP11	506
ENST00000261263.4	678	RAB21	506
ENST00000367602.7	2244	QSOX1	505.5
ENST00000373212.5	345	SH3BGRL	505.4
ENST00000290524.8	1851	RFX5	505.4
ENST00000366514.4	1191	TFB2M	505
ENST00000261191.11	2121	ASUN	505
ENST00000216106.5	1806	HMGXB4	504.6
ENST00000378166.8	2766	CASK	504.6
ENST00000202834.11	363	TMEM230	504.5
ENST00000360971.6	2778	ENPP1	504.1
ENST00000398514.7	1713	DPYSL3	504
ENST00000257604.9	1749	TRAFD1	504
ENST00000436639.6	1656	SESN1	503.8
ENST00000335350.10	2838	UNC5B	503.6
ENST00000338244.5	1953	SLC23A2	503.5
ENST00000310483.10	975	SLC39A1	503
ENST00000272797.8	1677	KLHL23	502.7
ENST00000040663.7	1110	MRI1	502.5
ENST00000305533.9	1050	TWF2	502
ENST00000393262.3	2172	BBS10	502
ENST00000545712.6	753	MMAB	502
ENST00000479870.5	2766	TCAF1	501.8
ENST00000356185.7	2202	SUPT20H	501.3
ENST00000378024.8	17673	AHNAK	501.1
ENST00000291565.8	939	PDXK	500.9
ENST00000345512.7	4341	PTPRU	500.8
ENST00000225577.8	1578	RPS6KB1	500.4
ENST00000379370.6	6138	AGRN	500
ENST00000336909.9	2757	IL6ST	500
ENST00000357166.10	1095	ZDHHC9	500
ENST00000458198.2	351	CDKN2AIPNL	500
ENST00000264538.3	1290	IFT57	500
ENST00000360472.8	393	PEA15	499.7
ENST00000280700.9	1965	NGLY1	499.7
ENST00000278612.8	4284	NPAT	499.6
ENST00000372806.7	1464	STK4	499.1
ENST00000296597.9	510	NDUFAF2	499
ENST00000221431.10	1557	SARS2	499
ENST00000302764.8	474	NUDCD2	499
ENST00000239223.3	1104	DUSP1	499
ENST00000255631.9	1080	HSPBP1	499
ENST00000229266.7	1221	CHPT1	498.9
ENST00000456935.6	3036	MAN2B1	498.7
ENST00000409573.6	876	ZC3H8	498.5
ENST00000440859.7	1476	CBLL1	498
ENST00000251871.7	1956	MED17	497.8
ENST00000333175.9	1227	TMEM259	497.7
ENST00000371108.8	1524	ALG6	497.7
ENST00000368843.7	1587	SNX27	497.3
ENST00000254950.12	1314	VPS4A	497
ENST00000357799.8	3798	SGOL2	497
ENST00000345716.8	4515	NISCH	497
ENST00000305494.5	1377	TMEM135	496.9
ENST00000314400.9	1704	C3orf17	496.5
ENST00000318059.7	378	PAM16	496.4
ENST00000265113.8	1629	SLC1A3	496
ENST00000284000.8	453	CEBPG	496
ENST00000361959.7	1734	ZNF384	496
ENST00000257013.8	342	FAM127A	495.9
ENST00000237380.11	537	MED28	495.3
ENST00000314167.8	3936	GAK	495
ENST00000535406.5	807	CDCA3	495
ENST00000330125.9	2958	EIF4ENIF1	495
ENST00000272139.4	792	C1orf35	495
ENST00000216286.9	4128	NID2	495
ENST00000244711.3	558	MEA1	494
ENST00000371627.4	3501	TNKS2	494
ENST00000316999.9	1323	SMAP1	493.2
ENST00000263401.9	597	COMMD9	493.1
ENST00000222266.2	306	PSENEN	493.1
ENST00000374864.8	2589	ITCH	493
ENST00000225724.9	753	GOSR1	493
ENST00000261070.6	192	COX17	493
ENST00000378509.8	996	SLC35B4	492.5
ENST00000587424.2	849	SRSF8	492.4
ENST00000564845.5	8646	CHD9	492.3
ENST00000282441.9	1515	YAP1	492.2
ENST00000265498.5	444	MGST2	492
ENST00000395862.7	1149	ATP6V1C1	492
ENST00000290858.10	549	CBFB	492
ENST00000272424.9	528	TPRKB	491.1
ENST00000358849.8	2157	ABCB8	491.1
ENST00000368309.3	1806	UBQLN4	491
ENST00000333725.9	2121	TCF12	491
ENST00000370025.8	1641	PRPF38B	490.9
ENST00000344229.7	1146	RNF13	490.9
ENST00000325212.10	7806	CEP295	490.5
ENST00000388822.9	1371	METTL14	490
ENST00000249504.6	1017	HOXD11	489.3
ENST00000228425.10	3018	PPFIBP1	489
ENST00000398226.7	570	VIMP	489
ENST00000377386.7	1314	TGOLN2	489
ENST00000316059.6	1713	ZFP91	488.9
ENST00000402686.7	2178	POMT1	488.9
ENST00000523377.1	267	LYRM2	488.2
ENST00000367350.4	4947	KIF14	488
ENST00000357847.8	717	AIG1	488
ENST00000347642.7	1425	RNF14	488
ENST00000248054.9	3393	SIN3B	488
ENST00000406625.5	1671	GPR75-ASB3	488
ENST00000360639.6	3144	C15orf39	487.9
ENST00000355468.7	1314	P3H4	487.8
ENST00000231948.8	1329	CRBN	487.4
ENST00000511685.5	8100	TENM3	487
ENST00000284073.6	987	MSI2	487
ENST00000358025.7	20724	SYNE2	487
ENST00000593135.5	2559	KIF18B	486.9
ENST00000278856.8	1158	WDR74	486.3
ENST00000367261.7	1707	KLHL12	486
ENST00000373731.6	1260	KCTD20	486
ENST00000318130.12	2799	EDEM3	486
ENST00000375859.3	789	SPIN1	485.5
ENST00000331479.3	324	SMDT1	485.4
ENST00000376630.4	1077	HLA-E	485.3
ENST00000607197.5	618	HEBP2	485.1
ENST00000302422.3	342	TMEM256	485
ENST00000371208.3	2187	HOOK1	485
ENST00000261674.8	2856	SFSWAP	485
ENST00000377452.3	630	DTD1	485
ENST00000313597.9	1263	GMPPA	485
ENST00000263634.7	1557	ASB3	485
ENST00000564079.5	2001	TUBGCP4	484.7
ENST00000241337.8	657	GSTM2	484.3
ENST00000366962.7	1635	ANGEL2	484.3
ENST00000217446.7	1308	PIGU	484.2
ENST00000261937.10	4092	FLT4	484.1
