"notstall"	"other"	"stall"	"n"	"mu"	"sigma"	"z"	"gene_name"
"4488"	6	5	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"CELF2"
"4489"	6	33	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"SP140L"
"4490"	6	7	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"CYB561D1"
"4491"	6	22	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"TRIM49D1"
"4492"	6	20	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"USP17L13"
"4493"	6	10	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"HCAR1"
"4494"	6	6	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"CTSO"
"4495"	6	8	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"UBE2J1"
"4496"	6	9	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"IFI35"
"4497"	6	11	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"RFC5"
"4498"	6	7	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"CAPNS2"
"4499"	6	18	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"ETFDH"
"4500"	6	17	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"ANKRD42"
"4501"	6	34	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"AC009950.1"
"4502"	6	30	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"ZBED6"
"4503"	6	2	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"ETFA"
"4504"	6	11	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"VEZF1"
"4505"	6	20	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"ZNF266"
"4506"	6	32	3	9	2.38040872473298	1.3231835694353	0.468257987462348	"GIMAP1-GIMAP5"
"4507"	36	19	15	51	13.4889827734869	3.14980691964869	0.479717412863403	"IQCA1L"
"4508"	18	3	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"ESRRA"
"4509"	18	14	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"GPKOW"
"4510"	18	44	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"UGGT1"
"4511"	18	29	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"SMURF2"
"4512"	18	15	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"CAPN2"
"4513"	18	6	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"EGLN2"
"4514"	18	14	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"RUFY1"
"4515"	18	20	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"PRPF3"
"4516"	18	40	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"KCNH7"
"4517"	18	24	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"SFMBT2"
"4518"	18	60	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"ROS1"
"4519"	18	25	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"DLG2"
"4520"	18	13	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"CCDC33"
"4521"	18	11	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"ARIH2OS"
"4522"	18	33	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"AGBL1"
"4523"	18	22	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"GTSE1"
"4524"	18	8	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"BAG1"
"4525"	18	41	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"CLIP1"
"4526"	18	16	8	26	6.87673631589528	2.24897961353865	0.499454809346772	"TRPV3"
"4527"	23	16	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"SUPT16H"
"4528"	23	22	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"KHNYN"
"4529"	23	32	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"SPECC1"
"4530"	23	36	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"SSH2"
"4531"	23	69	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"ABCA12"
"4532"	23	33	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"STOX2"
"4533"	23	4	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"FARSA"
"4534"	23	38	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"LRRC16A"
"4535"	23	8	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"SH3BP5L"
"4536"	23	30	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"KIAA1468"
"4537"	23	32	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"RIC1"
"4538"	23	25	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"HEPH"
"4539"	23	32	10	33	8.72816532402093	2.5337036358303	0.501966630190469	"PHLPP2"
"4540"	13	6	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"RPUSD1"
"4541"	13	12	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"EFS"
"4542"	13	24	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"ZC3H14"
"4543"	13	10	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"LANCL2"
"4544"	13	15	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"TRIM45"
"4545"	13	41	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"GALNT5"
"4546"	13	9	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"IL27RA"
"4547"	13	4	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"GPR108"
"4548"	13	16	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"SLC25A13"
"4549"	13	15	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"FBXO3"
"4550"	13	17	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"TRIM6"
"4551"	13	5	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"RETSAT"
"4552"	13	17	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"CLPX"
"4553"	13	41	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"SUV420H1"
"4554"	13	9	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"ETV5"
"4555"	13	9	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"POLR3D"
"4556"	13	8	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"PSMC5"
"4557"	13	21	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"VPS41"
"4558"	13	14	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"METRNL"
"4559"	13	6	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"KCTD11"
"4560"	13	34	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"ZNF202"
"4561"	13	4	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"DTX3"
"4562"	13	33	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"RRP1B"
"4563"	13	14	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"PPP1R15B"
"4564"	13	7	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"TMEM246"
"4565"	13	13	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"SRPX"
"4566"	13	14	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"LCORL"
"4567"	13	5	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"CPE"
"4568"	13	1	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"PRR21"
"4569"	13	9	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"SUMF2"
"4570"	13	18	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"TGFBI"
"4571"	13	36	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"KCNB2"
"4572"	13	29	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"INTS8"
"4573"	13	47	6	19	5.02530730776962	1.92254115430731	0.506981444868762	"ABCA8"
"4574"	46	71	19	65	17.1918407897382	3.5559489950337	0.508488511164563	"MGA"
"4575"	28	55	12	40	10.5795943321466	2.78951589461807	0.50919432672668	"YTHDC2"
"4576"	28	14	12	40	10.5795943321466	2.78951589461807	0.50919432672668	"LIG3"
"4577"	33	68	14	47	12.4310233402722	3.0237631749914	0.518882124335757	"PLCE1"
"4578"	38	27	16	54	14.2824523483979	3.24112458115101	0.529923367213541	"ERBB3"
"4579"	38	17	16	54	14.2824523483979	3.24112458115101	0.529923367213541	"ERBB2"
"4580"	38	142	16	54	14.2824523483979	3.24112458115101	0.529923367213541	"AKAP9"
"4581"	8	13	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"BAIAP2L1"
"4582"	8	15	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"CDC27"
"4583"	8	10	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"RPL6"
"4584"	8	2	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"MARCH2"
"4585"	8	14	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"GLRA2"
"4586"	8	1	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"MLEC"
"4587"	8	15	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SYT10"
"4588"	8	0	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"RAB35"
"4589"	8	14	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"DNAI1"
"4590"	8	3	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SNAI1"
"4591"	8	3	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SLC35E2"
"4592"	8	10	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"C22orf23"
"4593"	8	22	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ZKSCAN3"
"4594"	8	18	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"TRIM21"
"4595"	8	40	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"CARD6"
"4596"	8	6	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"EIF4E2"
"4597"	8	12	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"BTBD16"
"4598"	8	32	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"IL12RB2"
"4599"	8	3	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"CFAP20"
"4600"	8	30	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"MSH4"
"4601"	8	11	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"LHX4"
"4602"	8	11	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"CHST10"
"4603"	8	35	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SNX25"
"4604"	8	15	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"GAS2L3"
"4605"	8	24	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"GALNT1"
"4606"	8	5	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SAE1"
"4607"	8	12	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"IL22RA1"
"4608"	8	7	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SUMF1"
"4609"	8	8	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"PRSS23"
"4610"	8	13	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"STK32B"
"4611"	8	6	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"CD8A"
"4612"	8	16	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"TRMU"
"4613"	8	12	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"PCOLCE2"
"4614"	8	25	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"GRIA2"
"4615"	8	9	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"CAMLG"
"4616"	8	4	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"FOXN4"
"4617"	8	10	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"C16orf78"
"4618"	8	3	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"IDH3A"
"4619"	8	11	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ICT1"
"4620"	8	3	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"VAT1L"
"4621"	8	7	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ADCYAP1R1"
"4622"	8	1	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SOX14"
"4623"	8	15	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"TRMT61B"
"4624"	8	1	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"NKIRAS2"
"4625"	8	4	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ARR3"
"4626"	8	3	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"RHOD"
"4627"	8	3	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ARHGAP1"
"4628"	8	15	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"HCLS1"
"4629"	8	31	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"RNF168"
"4630"	8	15	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"PCK1"
"4631"	8	6	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"RUVBL1"
"4632"	8	25	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ZNF491"
"4633"	8	9	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"DCUN1D3"
"4634"	8	2	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"MIF4GD"
"4635"	8	18	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"CEP57"
"4636"	8	8	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"C11orf71"
"4637"	8	7	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"PPME1"
"4638"	8	12	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SV2B"
"4639"	8	14	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SPAG16"
"4640"	8	5	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"DGAT2L6"
"4641"	8	5	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ADIPOR1"
"4642"	8	11	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"TLDC1"
"4643"	8	21	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"STRBP"
"4644"	8	20	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"CFAP52"
"4645"	8	6	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ABHD2"
"4646"	8	17	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SUPT20H"
"4647"	8	24	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"BTN2A2"
"4648"	8	15	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"MAGT1"
"4649"	8	10	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ATL1"
"4650"	8	6	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"TXNDC15"
"4651"	8	19	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"FZD6"
"4652"	8	9	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"LDLRAD4"
"4653"	8	7	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ART5"
"4654"	8	4	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SPN"
"4655"	8	12	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"C20orf96"
"4656"	8	18	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"MPEG1"
"4657"	8	66	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"GPRASP1"
"4658"	8	22	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"CSNK1G3"
"4659"	8	7	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"FH"
"4660"	8	2	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"FAM89A"
"4661"	8	4	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"TOMM40L"
"4662"	8	10	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ATE1"
"4663"	8	6	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"MPP1"
"4664"	8	19	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"IMPG1"
"4665"	8	17	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"FUBP1"
"4666"	8	18	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ADGRF1"
"4667"	8	2	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"FCN1"
"4668"	8	13	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"REXO4"
"4669"	8	9	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"CEL"
"4670"	8	12	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"KLF17"
"4671"	8	14	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SLC25A25"
"4672"	8	5	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SGK2"
"4673"	8	7	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"HTR1D"
"4674"	8	14	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"DCAF17"
"4675"	8	7	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"POFUT1"
"4676"	8	19	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"POLR1E"
"4677"	8	14	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"NDUFAF5"
"4678"	8	27	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"DCLRE1C"
"4679"	8	15	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"TUBAL3"
"4680"	8	7	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"GPS2"
"4681"	8	11	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"PGM2"
"4682"	8	19	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"GOLM1"
"4683"	8	10	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"PNPLA1"
"4684"	8	12	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ELMOD3"
"4685"	8	21	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ZNF365"
"4686"	8	10	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"GPR75-ASB3"
"4687"	8	11	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"CCDC153"
"4688"	8	33	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SLFN14"
"4689"	8	3	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ZNF740"
"4690"	8	4	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"AKIRIN1"
"4691"	8	10	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"DNAJB14"
"4692"	8	10	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"ATCAY"
"4693"	8	17	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"TTC26"
"4694"	8	2	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"NDUFC2-KCTD14"
"4695"	8	8	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"CYB5RL"
"4696"	8	7	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"POU2F3"
"4697"	8	4	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"MC1R"
"4698"	8	10	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"OGFOD1"
"4699"	8	5	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"OVCA2"
"4700"	8	2	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"EMG1"
"4701"	8	3	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"TRIM52"
"4702"	8	38	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"NBPF11"
"4703"	8	18	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"BIN2"
"4704"	8	9	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"SEC14L2"
"4705"	8	9	4	12	3.17387829964397	1.52788078000152	0.540697750223157	"PADI6"
"4706"	43	37	18	61	16.1338813565235	3.44479801478236	0.541720773023137	"DHX8"
"4707"	43	47	18	61	16.1338813565235	3.44479801478236	0.541720773023137	"PLEKHA7"
"4708"	61	77	25	86	22.7461278141151	4.09023320748375	0.551037574522898	"MAST4"
"4709"	48	76	20	68	17.9853103646492	3.63708374590903	0.553929954903272	"BPTF"
"4710"	25	23	11	36	9.52163489893192	2.6463671388706	0.558639456843847	"HIP1"
"4711"	25	21	11	36	9.52163489893192	2.6463671388706	0.558639456843847	"EPB41L1"
"4712"	25	26	11	36	9.52163489893192	2.6463671388706	0.558639456843847	"MARK1"
"4713"	25	34	11	36	9.52163489893192	2.6463671388706	0.558639456843847	"ORC1"
"4714"	20	8	9	29	7.67020589080627	2.3751871971672	0.559869180323861	"LENG1"
"4715"	20	5	9	29	7.67020589080627	2.3751871971672	0.559869180323861	"PIGT"
"4716"	20	11	9	29	7.67020589080627	2.3751871971672	0.559869180323861	"MTMR14"
"4717"	20	17	9	29	7.67020589080627	2.3751871971672	0.559869180323861	"TRAK2"
"4718"	20	26	9	29	7.67020589080627	2.3751871971672	0.559869180323861	"USP7"
"4719"	20	11	9	29	7.67020589080627	2.3751871971672	0.559869180323861	"STK19"
"4720"	20	33	9	29	7.67020589080627	2.3751871971672	0.559869180323861	"PTK2"
"4721"	20	35	9	29	7.67020589080627	2.3751871971672	0.559869180323861	"TSGA10IP"
"4722"	30	10	13	43	11.3730639070576	2.89223163764616	0.562519291942505	"GIT1"
"4723"	30	28	13	43	11.3730639070576	2.89223163764616	0.562519291942505	"TNR"
"4724"	30	54	13	43	11.3730639070576	2.89223163764616	0.562519291942505	"ANKHD1-EIF4EBP3"
"4725"	35	91	15	50	13.2244929151832	3.11877358234108	0.569296564159047	"AHNAK2"
"4726"	35	52	15	50	13.2244929151832	3.11877358234108	0.569296564159047	"ABCA1"
"4727"	15	1	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"PPP5C"
"4728"	15	11	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"ZNF688"
"4729"	15	38	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"ARHGAP20"
"4730"	15	21	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"KAT2B"
"4731"	15	8	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"ICAM1"
"4732"	15	13	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"R3HCC1"
"4733"	15	24	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"ITGA1"
"4734"	15	12	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"ABCF2"
"4735"	15	6	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"CTBP1"
"4736"	15	5	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"ZBTB39"
"4737"	15	19	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"TP53I13"
"4738"	15	37	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"ZNF608"
"4739"	15	9	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"CIRH1A"
"4740"	15	67	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"ERICH3"
"4741"	15	23	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"RSBN1L"
"4742"	15	3	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"KPTN"
"4743"	15	9	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"NT5C2"
"4744"	15	12	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"CORO2A"
"4745"	15	17	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"UBAP2L"
"4746"	15	2	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"KLHDC8A"
"4747"	15	19	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"INPP5B"
"4748"	15	16	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"TBC1D22B"
"4749"	15	8	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"RAP1GAP"
"4750"	15	22	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"ZNF827"
"4751"	15	5	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"PPP2R2C"
"4752"	15	4	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"TKFC"
"4753"	15	3	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"KBTBD4"
"4754"	15	11	7	22	5.81877688268062	2.06876035573959	0.570981125987931	"ANKRD60"
"4755"	40	86	17	57	15.0759219233089	3.32993895890237	0.577811815903481	"KIAA1671"
"4756"	45	29	19	64	16.9273509314345	3.52848951849414	0.587404059924776	"TNS1"
"4757"	10	21	5	15	3.96734787455497	1.7082226427994	0.604518462390091	"MYOC"
"4758"	10	13	5	15	3.96734787455497	1.7082226427994	0.604518462390091	"AKAP10"
"4759"	10	13	5	15	3.96734787455497	1.7082226427994	0.604518462390091	"FBXO5"
"4760"	10	23	5	15	3.96734787455497	1.7082226427994	0.604518462390091	"COL21A1"
"4761"	10	14	5	15	3.96734787455497	1.7082226427994	0.604518462390091	"LMAN1"
"4762"	10	35	5	15	3.96734787455497	1.7082226427994	0.604518462390091	"NCAPG"
