"notstall"	"stall"	"n"	"mu"	"sigma"	"z"	"gene_name"
"1961"	39	6	45	11.9020436236649	2.95872840796815	-1.99479060253388	"GPATCH2"
"1962"	39	6	45	11.9020436236649	2.95872840796815	-1.99479060253388	"MCF2"
"1963"	39	6	45	11.9020436236649	2.95872840796815	-1.99479060253388	"ANKRD20A2"
"1964"	39	6	45	11.9020436236649	2.95872840796815	-1.99479060253388	"DIXDC1"
"1965"	39	6	45	11.9020436236649	2.95872840796815	-1.99479060253388	"MAML2"
"1966"	39	6	45	11.9020436236649	2.95872840796815	-1.99479060253388	"ANKRD20A3"
"1967"	87	19	106	28.0359249801884	4.54100287984562	-1.98985229018301	"ARFGEF3"
"1968"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"NDFIP1"
"1969"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"IMPA1"
"1970"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"CDKN2C"
"1971"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"SRI"
"1972"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"STMN4"
"1973"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"FGF7"
"1974"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"PCTP"
"1975"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"TAAR6"
"1976"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"SPC25"
"1977"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"GYG1"
"1978"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"FAM96A"
"1979"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"OR2B2"
"1980"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"BCL2L14"
"1981"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"DHFRL1"
"1982"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"OR4K5"
"1983"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"RRH"
"1984"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"TEX35"
"1985"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"SPATA8"
"1986"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"LIPA"
"1987"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"OSTN"
"1988"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"IL19"
"1989"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"ZHX1-C8orf76"
"1990"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"VKORC1L1"
"1991"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"LAT"
"1992"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"GCSAML"
"1993"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"C1orf53"
"1994"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"CD40LG"
"1995"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"GSTA4"
"1996"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"TSPAN14"
"1997"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"RAB14"
"1998"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"NPPA"
"1999"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"IFNA14"
"2000"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"IFNB1"
"2001"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"RCAN1"
"2002"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"C17orf107"
"2003"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"SLC41A3"
"2004"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"TAS2R31"
"2005"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"STEAP1B"
"2006"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"E2F5"
"2007"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"IFNA4"
"2008"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"TAS2R39"
"2009"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"RAB9A"
"2010"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"ANP32A"
"2011"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"USP50"
"2012"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"ACER3"
"2013"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"RD3L"
"2014"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"MKRN2OS"
"2015"	11	0	11	2.90938844134031	1.46283447619336	-1.98887057195373	"IFNA5"
"2016"	69	14	83	21.9526582392041	4.01825867411846	-1.97913048515943	"SCAF4"
"2017"	58	11	69	18.2498002229528	3.66372940429747	-1.97880340574525	"TBC1D1"
"2018"	58	11	69	18.2498002229528	3.66372940429747	-1.97880340574525	"SAMD9L"
"2019"	58	11	69	18.2498002229528	3.66372940429747	-1.97880340574525	"ANKLE2"
"2020"	58	11	69	18.2498002229528	3.66372940429747	-1.97880340574525	"DCAF6"
"2021"	151	38	189	49.9885832193926	6.06358886525913	-1.97714315495238	"COL6A3"
"2022"	121	29	150	39.6734787455497	5.40187430191834	-1.97588432255065	"APOB"
"2023"	76	16	92	24.3330669639371	4.23051031561818	-1.96975455494652	"DOCK2"
"2024"	76	16	92	24.3330669639371	4.23051031561818	-1.96975455494652	"EVC2"
"2025"	76	16	92	24.3330669639371	4.23051031561818	-1.96975455494652	"F5"
"2026"	76	16	92	24.3330669639371	4.23051031561818	-1.96975455494652	"DENND4A"
"2027"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"CWH43"
"2028"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"PPIL4"
"2029"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"RIPK1"
"2030"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"SH2D4A"
"2031"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"GLRA3"
"2032"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"TNFRSF10B"
"2033"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"PSKH2"
"2034"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"ZNF19"
"2035"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"FANCC"
"2036"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"FAM175B"
"2037"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"HP1BP3"
"2038"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"TACC1"
"2039"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"SIGLEC8"
"2040"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"MBD3L3"
"2041"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"BMX"
"2042"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"ZNF763"
"2043"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"ZSCAN31"
"2044"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"CDY1"
"2045"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"TCP10L2"
"2046"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"PASD1"
"2047"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"CLCA4"
"2048"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"KIAA1586"
"2049"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"KPNA6"
"2050"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"MBD3L2"
"2051"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"MBD3L4"
"2052"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"CDY1B"
"2053"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"STK38L"
"2054"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"TCP10"
"2055"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"FSHR"
"2056"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"CEP85L"
"2057"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"USP17L13"
"2058"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"CFAP97"
"2059"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"ZNF266"
"2060"	26	3	29	7.67020589080627	2.3751871971672	-1.96624750098698	"POTEB3"
"2061"	90	20	110	29.0938844134031	4.62588878459036	-1.96586749852188	"PARD3"
"2062"	54	10	64	16.9273509314345	3.52848951849414	-1.96326243712095	"GUCY2F"
"2063"	54	10	64	16.9273509314345	3.52848951849414	-1.96326243712095	"AMER1"
"2064"	54	10	64	16.9273509314345	3.52848951849414	-1.96326243712095	"BNC2"
"2065"	50	9	59	15.6049016399162	3.38785528267253	-1.94958198884632	"TLL1"
"2066"	50	9	59	15.6049016399162	3.38785528267253	-1.94958198884632	"ZBED4"
"2067"	50	9	59	15.6049016399162	3.38785528267253	-1.94958198884632	"PEX1"
"2068"	50	9	59	15.6049016399162	3.38785528267253	-1.94958198884632	"PIK3CA"
"2069"	50	9	59	15.6049016399162	3.38785528267253	-1.94958198884632	"ZZZ3"
"2070"	50	9	59	15.6049016399162	3.38785528267253	-1.94958198884632	"UPF3A"
"2071"	50	9	59	15.6049016399162	3.38785528267253	-1.94958198884632	"FBXW10"
"2072"	137	34	171	45.2277657699266	5.76762346292192	-1.94668841371253	"FRAS1"
"2073"	79	17	96	25.3910263971518	4.32149944153467	-1.9416932735208	"SBF2"
"2074"	79	17	96	25.3910263971518	4.32149944153467	-1.9416932735208	"DOCK11"
"2075"	79	17	96	25.3910263971518	4.32149944153467	-1.9416932735208	"ZNF292"
"2076"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"CTSG"
"2077"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"ZKSCAN3"
"2078"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"ARNTL2"
"2079"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"HSPA4L"
"2080"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"DAGLB"
"2081"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"ZNF30"
"2082"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"GIMAP1"
"2083"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"RBM44"
"2084"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"ZNF20"
"2085"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"CSNK1G3"
"2086"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"RUFY2"
"2087"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"ESRP1"
"2088"	30	4	34	8.99265518232459	2.57180658047565	-1.94130274812549	"HEATR9"
"2089"	86	19	105	27.7714351218848	4.51953229677674	-1.94078381255078	"KAT6B"
"2090"	61	12	73	19.3077596561675	3.76842845766595	-1.93920615404059	"EHBP1"
"2091"	61	12	73	19.3077596561675	3.76842845766595	-1.93920615404059	"AKAP6"
"2092"	46	8	54	14.2824523483979	3.24112458115101	-1.93835571299355	"ANKRD27"
"2093"	46	8	54	14.2824523483979	3.24112458115101	-1.93835571299355	"SNX14"
"2094"	46	8	54	14.2824523483979	3.24112458115101	-1.93835571299355	"ZNF518B"
"2095"	46	8	54	14.2824523483979	3.24112458115101	-1.93835571299355	"EPHA7"
"2096"	46	8	54	14.2824523483979	3.24112458115101	-1.93835571299355	"TNKS2"
"2097"	46	8	54	14.2824523483979	3.24112458115101	-1.93835571299355	"GTF2I"
"2098"	42	7	49	12.9600030568796	3.08742832868237	-1.93041017390131	"NAA25"
"2099"	42	7	49	12.9600030568796	3.08742832868237	-1.93041017390131	"WDPCP"
"2100"	42	7	49	12.9600030568796	3.08742832868237	-1.93041017390131	"DISP1"
"2101"	42	7	49	12.9600030568796	3.08742832868237	-1.93041017390131	"SLFN13"
"2102"	42	7	49	12.9600030568796	3.08742832868237	-1.93041017390131	"IWS1"
"2103"	42	7	49	12.9600030568796	3.08742832868237	-1.93041017390131	"SENP2"
"2104"	42	7	49	12.9600030568796	3.08742832868237	-1.93041017390131	"SMURF1"
"2105"	42	7	49	12.9600030568796	3.08742832868237	-1.93041017390131	"DZIP3"
"2106"	42	7	49	12.9600030568796	3.08742832868237	-1.93041017390131	"DQX1"
"2107"	42	7	49	12.9600030568796	3.08742832868237	-1.93041017390131	"MECOM"
"2108"	42	7	49	12.9600030568796	3.08742832868237	-1.93041017390131	"RABEP1"
"2109"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"C14orf105"
"2110"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"ZNF350"
"2111"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"MDM2"
"2112"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"EED"
"2113"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"DNAJB11"
"2114"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"NEDD1"
"2115"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"ZNF117"
"2116"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"C21orf58"
"2117"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"ETNPPL"
"2118"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"ANKS4B"
"2119"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"OXSR1"
"2120"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"CCZ1B"
"2121"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"ZSCAN4"
"2122"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"GCNT4"
"2123"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"CCZ1"
"2124"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"CNOT10"
"2125"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"PHF6"
"2126"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"NUDT17"
"2127"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"TMPRSS11A"
"2128"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"SAMD7"
"2129"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"MAGEA11"
"2130"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"SPOCK3"
"2131"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"LAYN"
"2132"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"LSP1"
"2133"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"MTUS1"
"2134"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"GSDMB"
"2135"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"LCMT1"
"2136"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"NLK"
"2137"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"SLCO1B7"
"2138"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"PATL2"
"2139"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"LAX1"
"2140"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"TAF1D"
"2141"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"DPPA2"
"2142"	21	2	23	6.08326674098428	2.11525515780909	-1.93038968651593	"USP17L7"
"2143"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"SPTLC2"
"2144"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"ELL2"
"2145"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"TSKS"
"2146"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"TBC1D5"
"2147"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"PTPRE"
"2148"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"DSC1"
"2149"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"METTL16"
"2150"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"CCDC178"
"2151"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"DBF4B"
"2152"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"C17orf47"
"2153"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"MARVELD2"
"2154"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"NPAS2"
"2155"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"PRMT7"
"2156"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"TTC13"
"2157"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"DNAAF1"
"2158"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"RNF180"
"2159"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"XPO1"
"2160"	34	5	39	10.3151044738429	2.7544262475457	-1.92965939043707	"ZNF878"
"2161"	38	6	44	11.6375537653612	2.92566895238671	-1.92692811699089	"UBE3A"
"2162"	38	6	44	11.6375537653612	2.92566895238671	-1.92692811699089	"CEBPZ"
"2163"	38	6	44	11.6375537653612	2.92566895238671	-1.92692811699089	"LPIN1"
"2164"	38	6	44	11.6375537653612	2.92566895238671	-1.92692811699089	"ERCC6L2"
"2165"	38	6	44	11.6375537653612	2.92566895238671	-1.92692811699089	"TDRD5"
"2166"	38	6	44	11.6375537653612	2.92566895238671	-1.92692811699089	"HOOK3"
"2167"	38	6	44	11.6375537653612	2.92566895238671	-1.92692811699089	"LARP4B"
"2168"	38	6	44	11.6375537653612	2.92566895238671	-1.92692811699089	"ECM2"
"2169"	38	6	44	11.6375537653612	2.92566895238671	-1.92692811699089	"PRC1"
"2170"	38	6	44	11.6375537653612	2.92566895238671	-1.92692811699089	"ZFPM2"
"2171"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"POLR2C"
"2172"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"MRPL32"
"2173"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"TTC1"
"2174"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"DHRS2"
"2175"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"MRO"
"2176"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"ZDHHC2"
"2177"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"KNG1"
"2178"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"IL17RB"
"2179"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"CCNE2"
"2180"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"CD36"
"2181"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"NSUN3"
"2182"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"CCDC43"
"2183"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"SLC9A9"
"2184"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"P2RY13"
"2185"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"FGFR1OP2"
"2186"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"ANGPTL5"
"2187"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"ZNF486"
"2188"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"SEC62"
"2189"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"TMA16"
"2190"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"ANXA10"
"2191"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"HORMAD1"
"2192"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"TSNAX"
"2193"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"LPGAT1"
"2194"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"PEX3"
"2195"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"RTCA"
"2196"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"TCEAL5"
"2197"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"DSN1"
"2198"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"TRIM31"
"2199"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"C19orf54"
"2200"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"UBQLNL"
"2201"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"MTIF3"
"2202"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"COPS2"
"2203"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"C21orf140"
"2204"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"HLA-DOB"
"2205"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"ZNF812"
"2206"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"FAM122B"
"2207"	16	1	17	4.4963275911623	1.81854187295452	-1.92259944253136	"FAM228B"
"2208"	57	11	68	17.9853103646492	3.63708374590903	-1.9205800175776	"URB2"
"2209"	57	11	68	17.9853103646492	3.63708374590903	-1.9205800175776	"ATRN"
"2210"	57	11	68	17.9853103646492	3.63708374590903	-1.9205800175776	"ABCC2"
"2211"	57	11	68	17.9853103646492	3.63708374590903	-1.9205800175776	"NCOA3"
"2212"	57	11	68	17.9853103646492	3.63708374590903	-1.9205800175776	"MYO1H"
"2213"	75	16	91	24.0685771056335	4.20745559185045	-1.91768562483743	"PDCD11"
"2214"	82	18	100	26.4489858303664	4.41061189811767	-1.91560400813598	"ATG2B"
"2215"	82	18	100	26.4489858303664	4.41061189811767	-1.91560400813598	"KDM5A"
"2216"	53	10	63	16.6628610731309	3.50081466361258	-1.90323159417279	"VWDE"
"2217"	53	10	63	16.6628610731309	3.50081466361258	-1.90323159417279	"CDCA2"
"2218"	53	10	63	16.6628610731309	3.50081466361258	-1.90323159417279	"FAM205A"
"2219"	53	10	63	16.6628610731309	3.50081466361258	-1.90323159417279	"KIAA1468"
"2220"	64	13	77	20.3657190893822	3.87029623325906	-1.90314090846212	"PNN"
"2221"	64	13	77	20.3657190893822	3.87029623325906	-1.90314090846212	"PTPRK"
"2222"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"BLOC1S6"
"2223"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"MPV17"
"2224"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"TAS2R8"
"2225"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"ADORA3"
"2226"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"OMG"
"2227"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"TAS2R4"
"2228"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"SLC39A11"
"2229"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"ARL1"
"2230"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"TMED2"
"2231"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"RAB7A"
"2232"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"ACP1"
"2233"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"LCN9"
"2234"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"C4orf19"
"2235"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"RAET1L"
"2236"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"IL24"
"2237"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"SLC39A2"
"2238"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"SPATA33"
"2239"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"PATE1"
"2240"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"C19orf18"
"2241"	10	0	10	2.64489858303664	1.39475794730904	-1.89631368520936	"ZCCHC10"
